type	text
souseki	私 の 論文 は 自分 が 評価 し て い た ほど に 、 教授 の 眼 に は よく 見え なかっ た らしい 。 それでも 私 は 予定 通り 及第 し た 。 卒業 式 の 日 、 私 は 黴 臭  か びく さ  く なっ た 古い 冬 服 を 行李  こうり  の 中 から 出し て 着 た 。 式場 に ならぶ と 、 どれ も これ も みな 暑 そう な 顔 ばかり で あっ た 。 私 は 風 の 通ら ない 厚 羅紗  あつ ラシャ  の 下 に 密封 さ れ た 自分 の 身体  から だ  を 持て余し た 。 しばらく 立っ て いる うち に 手 に 持っ た ハンケチ が ぐしょぐしょ に なっ た 。
souseki	私 は 私 の 過去 を 善悪 とも に 他  ひと  の 参考 に 供する つもり です 。 しかし 妻 だけ は たった 一 人 の 例外 だ と 承知 し て 下さい 。 私 は 妻 に は 何 に も 知ら せ たく ない の です 。 妻 が 己  おの  れ の 過去 に対して もつ 記憶 を 、 なるべく 純白 に 保存 し て おい て やり たい の が 私 の 唯一  ゆい い つ  の 希望 な の です から 、 私 が 死ん だ 後  あと  で も 、 妻 が 生き て いる 以上 は 、 あなた 限り に 打ち明け られ た 私 の 秘密 として 、 すべて を 腹の中 に しまっ て おい て 下さい 。 
souseki	 いいえ 
souseki	私 の 答え は 誰 に対して も 同じ でし た 。 私 は ただ 彼 の 私 ｜ 宛  あて  で 書き残し た 手紙 を 繰り返す だけ で 、 外  ほか  に 一 口  ひとくち  も 附け 加える 事 は し ませ ん でし た 。 葬式 の 帰り に 同じ 問い を 掛け て 、 同じ 答え を 得 た Ｋ の 友人 は 、 懐  ふところ  から 一 枚 の 新聞 を 出し て 私 に 見せ まし た 。 私 は 歩き ながら その 友人 によって 指し示さ れ た 箇所 を 読み まし た 。 それ に は Ｋ が 父兄 から 勘当 さ れ た 結果 ｜ 厭世 的  えんせ い て き  な 考え を 起し て 自殺 し た と 書い て ある の です 。 私 は 何 に も いわ ず に 、 その 新聞 を 畳  たた  んで 友人 の 手 に 帰し まし た 。 友人 は この 外  ほか  に も Ｋ が 気 が 狂っ て 自殺 し た と 書い た 新聞 が ある と いっ て 教え て くれ まし た 。 忙しい ので 、 ほとんど 新聞 を 読む 暇 が なかっ た 私 は 、 まるで そうした 方面 の 知識 を 欠い て い まし た が 、 腹の中 で は 始終 気 に かかっ て い た ところ でし た 。 私 は 何 より も 宅  うち  の もの の 迷惑 に なる よう な 記事 の 出る の を 恐れ た の です 。 ことに 名前 だけ に せよ お嬢さん が 引合い に 出 たら 堪  たま  ら ない と 思っ て い た の です 。 私 は その 友人 に 外  ほか  に 何とか 書い た の は ない か と 聞き まし た 。 友人 は 自分 の 眼 に 着い た の は 、 ただ その 二 種 ぎり だ と 答え まし た 。
souseki	 お前 これから どう する  と 兄 は 聞い た 。 私 は また 全く 見当 の 違っ た 質問 を 兄 に 掛け た 。
souseki	 先生 は なぜ ああ やっ て 、 宅 で 考え たり 勉強 し たり なさる だけ で 、 世の中 へ 出 て 仕事 を なさら ない ん でしょ う 
souseki	私 は この 不快 の 裏  うち  に 坐り ながら 、 一方 に 父 の 病気 を 考え た 。 父 の 死ん だ 後  あと  の 事 を 想像 し た 。 そう し て それ と 同時に 、 先生 の 事 を 一方 に 思い 浮べ た 。 私 は この 不快 な 心持 の 両端 に 地位 、 教育 、 性格 の 全然 異なっ た 二 人 の 面影 を 眺  な が  め た 。
souseki	 私 は 相 変ら ず 学校 へ 出席 し て い まし た 。 しかし 教壇 に 立つ 人 の 講義 が 、 遠く の 方 で 聞こえる よう な 心持 が し まし た 。 勉強 も その 通り でし た 。 眼 の 中 へ は いる 活字 は 心 の 底 まで 浸  し  み 渡ら ない うち に 烟  けむ  の ごとく 消え て 行く の です 。 私 は その 上 無口 に なり まし た 。 それ を 二 、 三 の 友達 が 誤解 し て 、 冥 想  めいそう  に 耽  ふけ  って でも いる か の よう に 、 他  た  の 友達 に 伝え まし た 。 私 は この 誤解 を 解こ う と は し ませ ん でし た 。 都合 の 好  い  い 仮面 を 人 が 貸し て くれ た の を 、 かえって 仕合  し あわ  せ として 喜び まし た 。 それでも 時々 は 気 が 済まなかっ た の でしょ う 、 発作 的 に 焦燥  はし ゃ  ぎ 廻  ま わ  って 彼ら を 驚かし た 事 も あり ます 。
souseki	 近頃  ちかごろ  は あんまり 書物 を 読ま ない から 、 新しい 事 は 知り ませ ん よ 。 学校 の 先生 に 聞い た 方 が 好い でしょ う 
souseki	先生 は 苦笑 し た 。
souseki	奥さん の 方 でも 思い切っ て 遠慮 の ない 事 を いう こと が あっ た 。 しかし その 日 は 、 時候 が 時候 な ので 、 そんなに 調 戯  から か  われる ほど 食欲 が 進ま なかっ た 。
souseki	私 は その 晩 先生 の 家 へ 御馳走  ごちそう  に 招か れ て 行っ た 。 これ は もし 卒業 し たら その 日 の 晩餐  ばん さん  は よそ で 喰  く  わ ず に 、 先生 の 食卓 で 済ます という 前 から の 約束 で あっ た 。
souseki	 そう か ね 。 私 は 病気 に なる くらい なら 、 死病 に 罹  かか  り たい と 思っ てる 
souseki	 中位  ち ゅうぐらい  に 見え ます  と 私 は 答え た 。 この 答え は 先生 にとって 少し 案外 らしかっ た 。 先生 は また 口 を 閉じ て 、 無言 で 歩き 出し た 。
souseki	母 は その 時 の 私 の 言葉 を 信じ て い た 。 その 時 の 私 は 先生 から きっと 返事 が ある と 母 に 保証 し た 。 しかし 父 や 母 の 希望 する よう な 返事 が 来る と は 、 その 時 の 私 も まるで 期待 し なかっ た 。 私 は 心得 が あっ て 母 を 欺  あ ざむ  い た と 同じ 結果 に 陥っ た 。
souseki	私 は 時々 妻 に 詫  あや  まり まし た 。 それ は 多く 酒 に 酔っ て 遅く 帰っ た 翌日  あくる ひ  の 朝 でし た 。 妻 は 笑い まし た 。 あるいは 黙っ て い まし た 。 たま に ぽろぽろ と 涙 を 落す 事 も あり まし た 。 私 は どっち に し て も 自分 が 不愉快 で 堪  たま  ら なかっ た の です 。 だから 私 の 妻 に 詫 まる の は 、 自分 に 詫 まる の と つまり 同じ 事 に なる の です 。 私 は しまいに 酒 を 止  や  め まし た 。 妻 の 忠告 で 止め た と いう より 、 自分 で 厭  いや  に なっ た から 止め た といった 方 が 適当 でしょ う 。
souseki	 気 じゃ ない 。 本当に 身体  から だ  が 悪 か ない ん でしょ う か 。 どうも 気分 より 健康 の 方 が 悪く なっ て 行く らしい 
souseki	肝心  かんじん  の お嬢さん に 、 直接 この 私 という もの を 打ち明ける 機会 も 、 長く いっしょ に いる うち に は 時々 出 て 来 た の です が 、 私 は わざと それ を 避け まし た 。 日本 の 習慣 として 、 そういう 事 は 許さ れ て い ない の だ という 自覚 が 、 その 頃 の 私 に は 強く あり まし た 。 しかし 決して それ ばかり が 私 を 束縛 し た と は いえ ませ ん 。 日本人 、 ことに 日本 の 若い 女 は 、 そんな 場合 に 、 相手 に 気 兼  きが ね  なく 自分 の 思っ た 通り を 遠慮 せ ず に 口 に する だけ の 勇気 に 乏しい もの と 私 は 見込ん で い た の です 。
souseki	十 時 頃 に なっ て 、 Ｋ は 不意 に 仕切り の 襖  ふす ま  を 開け て 私 と 顔 を 見合  みあわ  せ まし た 。 彼 は 敷居 の 上 に 立っ た まま 、 私 に 何 を 考え て いる と 聞き まし た 。 私 は もとより 何 も 考え て い なかっ た の です 。 もし 考え て い た と すれ ば 、 いつも の 通り お嬢さん が 問題 だっ た かも 知れ ませ ん 。 その お嬢さん に は 無論 奥さん も 食っ 付い て い ます が 、 近頃 で は Ｋ 自身 が 切り離す べから ざる 人 の よう に 、 私 の 頭 の 中 を ぐるぐる 回  めぐ  って 、 この 問題 を 複雑 に し て いる の です 。 Ｋ と 顔 を 見合せ た 私 は 、 今 まで 朧気  おぼろ げ  に 彼 を 一種 の 邪魔 ものの 如く 意識 し て い ながら 、 明らか に そう と 答える 訳 に いか なかっ た の です 。 私 は 依然として 彼 の 顔 を 見 て 黙っ て い まし た 。 すると Ｋ の 方 から つかつか と 私 の 座敷 へ 入っ て 来 て 、 私 の あたっ て いる 火鉢 の 前 に 坐  すわ  り まし た 。 私 は すぐ 両 肱  りょう ひじ  を 火鉢 の 縁 から 取り 除  の  け て 、 心持 それ を Ｋ の 方 へ 押しやる よう に し まし た 。
souseki	それでも 臆面  おく めん  なく 色々 の 花 が 私 の 床 を 飾っ て くれ まし た 。 もっとも 活 方  いけ かた  は いつ 見 て も 同じ 事 でし た 。 それから 花瓶  か へ い  も ついぞ 変っ た 例  ためし  が あり ませ ん でし た 。 しかし 片方 の 音楽 に なる と 花 より も もっと 変 でし た 。 ぽ つん ぽ つん 糸 を 鳴らす だけ で 、 一向  いっこう  肉声 を 聞か せ ない の です 。 唄  うた  わ ない の で は あり ませ ん が 、 まるで 内所 話  ないしょ ばなし  でも する よう に 小さな 声 しか 出さ ない の です 。 しかも 叱  しか  られる と 全く 出 なく なる の です 。
souseki	 両方 と も いわ れる 事 は いわ れ ます が 、 この 場合 は 私 の 方 が 正しい の です 
souseki	Ｋ と 私 と は それ ぎり 寝 て しまい まし た 。 そうして その 翌  あく  る 日 から また 普通 の 行商  ぎょ う しょ う  の 態度 に 返っ て 、 うん うん 汗 を 流し ながら 歩き 出し た の です 。 しかし 私 は 路 々  みちみち  その 晩 の 事 を ひょいひょい と 思い出し まし た 。 私 に は この 上 も ない 好  い  い 機会 が 与え られ た のに 、 知ら ない 振  ふ  り を し て なぜ それ を やり過ごし た の だろ う という 悔恨 の 念 が 燃え た の です 。 私 は 人間らしい という 抽象 的 な 言葉 を 用いる 代り に 、 もっと 直截  ちょくせつ  で 簡単 な 話 を Ｋ に 打ち明け て しまえ ば 好かっ た と 思い出し た の です 。 実 を いう と 、 私 が そんな 言葉 を 創造 し た の も 、 お嬢さん に対する 私 の 感情 が 土台 に なっ て い た の です から 、 事実 を 蒸溜  じょうりゅう  し て 拵  こし ら  え た 理論 など を Ｋ の 耳 に 吹き込む より も 、 原  もと  の 形  かたち  そのまま を 彼 の 眼 の 前 に 露出 し た 方 が 、 私 に は たしかに 利益 だっ た でしょ う 。 私 に それ が でき なかっ た の は 、 学問 の 交際 が 基調 を 構成 し て いる 二 人 の 親しみ に 、 自  おの ず  から 一 種 の 惰性 が あっ た ため 、 思い切っ て それ を 突き破る だけ の 勇気 が 私 に 欠け て い た の だ という 事 を ここ に 自白 し ます 。 気取り 過ぎ た と いっ て も 、 虚栄 心 が 祟  たた  っ た と いっ て も 同じ でしょ う が 、 私 の いう 気取る とか 虚栄 とかいう 意味 は 、 普通 の と は 少し 違い ます 。 それ が あなた に 通じ さえ すれ ば 、 私 は 満足 な の です 。
